"uid","profit","round"
"264029",-63250,19
"229474",-12500,2
"208637",-8750,19
"285844",12750,8
"210015",-7600,11
"257725",14500,3
"246148",-4500,9
"201995",-5000,1
"292316",-49500,14
"284545",-9505,14
"223023",-32500,8
"289667",-9655,14
"237185",2750,6
"276704",-7500,2
"293357",-28250,7
"226494",-40000,8
"226992",-16500,8
"288916",-4000,11
"271053",52500,15
"267232",10250,9
"213883",47250,7
"208639",-27750,8
"245549",-6250,1
"225528",-6250,1
"257831",2750,1
"220486",161000,15
"292400",117500,8
"297233",-129750,22
"280348",12000,5
"287563",-42750,18
"263815",-10250,4
"257226",80250,7
"223269",39250,10
"249715",-65750,17
"215087",-34000,19
"295730",-4750,16
"272898",116250,5
"253572",-56250,11
"297657",-6250,1
"230385",-3750,1
"259613",-41500,19
"229822",75500,14
"214532",-50500,21
"225742",-45250,15
"237481",20450,12
"278095",-2250,5
"290198",-34000,6
"206933",153000,17
"202401",-39250,16
"224089",-5000,1
"281355",-10000,4
"220782",39750,18
"225904",66250,15
"205832",-23000,5
"245682",-13750,3
"278314",98750,1
"282571",11500,9
"293903",-28750,12
"293150",-23500,6
"278443",-8750,3
"267883",529500,17
"226729",-6250,1
"241655",-9500,6
"289210",-9685,13
"273268",142750,16
"233289",-9265,14
"278941",-7100,2
"264808",56500,4
"203661",-750,4
"209642",28500,6
"273132",28500,8
"253547",-6250,12
"296294",-16250,5
"266479",-57000,15
"294710",-25000,4
"294091",-28750,7
"239568",259250,13
"264409",-36250,6
"264274",10250,4
"247242",21750,12
"282886",-45000,17
"209749",-13750,6
"238334",-1750,1
"256751",-6250,1
"256629",-34250,9
"239149",-9375,5
"280007",-23250,4
"249721",-41500,17
"239348",-55000,11
"268985",133750,7
"231212",-37500,17
"240324",30750,16
"291879",-63750,18
"252123",-20000,16
"221930",-21000,14
"266067",-39750,13
"293858",-49000,14
"200506",-32250,13
"214752",97750,12
"267662",64750,10
"276247",72000,10
"262327",27000,8
"203975",4500,9
"272722",-34000,6
"273984",-6000,11
"293784",-76250,13
"226232",13500,7
"287964",-47250,10
"282756",-34500,6
"281548",-8575,5
"214373",-9000,4
"200140",-32500,17
"212704",-48875,14
"252743",-5950,8
"242025",3250,13
"269028",18250,8
"235874",84500,4
"257930",15750,16
"288652",73750,6
"255029",-32250,13
"263811",-85750,17
"267046",-36250,9
"257850",-4750,7
"251182",-49650,19
"257371",22500,15
"273727",13750,4
"221184",-61750,20
"290572",-9725,15
"203449",-34500,15
"261058",-79000,21
"280069",-4250,8
"258473",-57500,18
"217953",-49750,14
"229672",-87500,16
"291573",-33000,7
"215923",108500,16
"289708",-57500,14
"234410",-9750,5
"249330",-99750,19
"295554",-31500,11
"204693",-9700,9
"204135",-37750,12
"267336",-9850,9
"249633",-10500,11
"262483",-44000,10
"253940",131750,13
"228233",166250,19
"204110",-14000,7
"220958",-23750,5
"241016",43500,15
"256322",-23000,9
"244457",-9995,12
"203361",-5500,11
"237524",-17000,4
"263624",-25000,4
"212018",19000,3
"296302",-13750,3
"235958",-18750,3
"252566",-1750,2
"290495",-12500,2
"230827",-12500,2
"278379",-12500,2
"251736",-7500,2
"295420",-6250,1
"262546",-6250,1
"277509",-31250,6
"223008",-31250,5
"267101",-25000,4
"254162",-9375,3
"252432",-62250,18
"290796",-46750,16
"296330",-7300,4
"224988",-46750,15
"269668",73750,9
"201315",-23000,9
"272662",49000,18
"256603",7500,13
"291554",-11000,2
"222767",-1250,1
"245766",-70750,13
"291070",3250,14
"285132",-41750,15
"297670",39500,14
"249626",-17000,4
"258041",-25500,16
"279863",10750,6
"281137",-21000,10
"261386",-12500,2
"224727",-5750,15
"221439",-7500,2
"202239",-47800,13
"268545",19500,1
"294584",-6250,1
"232624",-21500,6
"267911",-24250,5
"236329",-12500,11
"244330",49750,9
"279547",-26250,5
"202976",69500,12
"283568",-21750,9
"279375",69500,20
"200570",8000,8
"245607",-12500,2
"289704",-4750,1
"272360",-49875,11
"293446",7900,11
"201192",-9500,14
"263619",-28000,6
"289376",-58500,12
"288540",-47000,11
"259965",42500,9
"252326",-5000,3
"291826",110250,13
"241627",-6250,1
"284082",10000,9
"279075",135250,8
"227486",-53000,15
"211874",-21250,16
"231046",-27000,8
"229609",-9625,3
"236576",-9670,13
"253131",17500,3
"213180",-6250,1
"242320",43000,18
"248855",-37250,17
"278166",-8470,15
"206157",-25750,17
"294844",58750,14
"208960",-3000,14
"277329",-70000,15
"217848",81750,14
"289563",-15250,10
"291125",54500,11
"257862",-41250,10
"294316",-50000,8
"238955",-18750,7
"260299",-14000,5
"254346",6250,5
"271877",-22750,4
"267549",-10000,4
"246005",14250,3
"269247",-15750,3
"236887",-15000,3
"230168",-8500,3
"217182",-10000,2
"209443",-6500,2
"251952",-11000,2
"280838",-6250,2
"246327",-6250,1
"218696",-6250,1
"293622",5750,6
"290521",-5000,2
"283933",-3750,1
"280603",-6250,1
"264272",41250,11
"269171",228000,9
"219855",48750,8
"296830",24750,9
"275125",-43000,7
"268052",159000,5
"215095",180000,13
"259020",-13000,11
"269263",-44000,16
"262238",-23500,4
"242075",-48500,8
"248949",32750,11
"221731",-25250,18
"249119",-12500,2
"277802",-12250,6
"206666",-25000,4
"294532",-46500,8
"293288",41750,6
"258462",-5000,2
"292094",67750,11
"293292",-61000,17
"266566",-23500,5
"209841",-63500,17
"273038",-9700,11
"232126",-49575,19
"243185",-9750,9
"236699",-6250,15
"223475",140250,15
"275584",4000,8
"239776",-9825,12
"230008",111250,5
"226892",60000,8
"219451",-8750,3
"281444",-9225,5
"223418",-74250,18
"277828",-71500,16
"286145",-12000,12
"267690",-62000,12
"258167",-40500,15
"201544",-67000,14
"257040",-10500,3
"204308",23750,9
"232760",22750,7
"296364",-51500,13
"289460",-46000,8
"230154",-38750,8
"208513",-1250,4
"277958",-49570,20
"209999",-36250,6
"275832",-40500,8
"221233",9500,6
"243779",-43000,7
"248222",-7950,3
"289396",14000,18
"213749",-51500,11
"257471",56250,9
"206740",-47750,18
"273257",-9955,9
"225365",-36500,14
"240404",-9515,8
"287627",43750,17
"201994",-99500,19
"217391",-40500,7
"257613",-13750,3
"213766",-23250,4
"251087",8500,6
"208131",46750,6
"250399",106500,8
"230547",-15500,5
"268125",-18500,8
"258800",-41750,7
"236411",-17000,13
"231305",-6250,11
"247369",-46000,11
"214072",-58250,18
"282474",-49970,16
"219773",-64000,17
"223818",-47750,12
"262830",-43250,10
"257868",-16250,3
"232779",-15000,7
"248554",-62500,16
"222909",-7500,2
"216532",-9450,17
"218913",-3900,9
"293979",-9065,17
"271485",-7650,15
"207364",-62750,17
"272028",-9585,15
"269913",103250,12
"205547",-48500,12
"293007",-48750,11
"294118",-27750,8
"261199",-9750,5
"213305",21250,20
"223073",12000,13
"235446",-40750,14
"242408",-34250,12
"243502",-8525,9
"241791",-500,5
"248830",-76750,16
"229012",17000,11
"267686",-14500,8
"210560",118750,5
"294600",-7500,2
"269413",29000,19
"297876",21250,20
"288378",18000,11
"255096",-80500,15
"270541",-31250,12
"253708",-9790,12
"283889",66250,10
"241902",-2250,10
"260340",-9000,9
"298793",-14750,6
"284488",-61000,15
"241576",-9375,4
"260671",-18750,3
"227818",-6500,15
"272621",-12500,2
"207078",54000,21
"258699",6250,1
"253666",-17250,11
"274085",-30500,10
"256044",-29000,5
"219024",25000,4
"289305",-7750,10
"217732",-98750,20
"271339",-83000,17
"276560",-42250,20
"292497",-39750,18
"217444",-48000,21
"257145",72750,19
"229474",-15750,3
"259885",750,14
"294533",-14500,12
"299732",-8750,3
"208637",-9375,20
"210015",-8700,12
"257725",8250,4
"246148",-10750,10
"272732",-1000,1
"210942",-6250,1
"294457",-9720,13
"240070",-57500,10
"273773",117500,6
"292316",-49625,15
"200917",71250,18
"272350",-9125,11
"239850",-30750,9
"275784",-9925,6
"288094",-500,13
"227168",-6500,17
"206173",-6250,1
"215189",-47000,9
"284545",-9130,15
"223023",-38750,9
"276704",-13750,3
"275190",-10250,20
"271279",-29750,5
"287784",28000,3
"210039",-39750,7
"220643",35250,7
"284229",12500,10
"241838",48750,1
"296746",-6250,1
"231854",79500,15
"286387",250,4
"223027",138250,13
"227992",-6250,1
"208423",-6250,1
"245078",-3750,3
"289082",-55250,13
"286706",-15750,8
"266633",4250,2
"275285",-6250,1
"241450",-13500,3
"281715",20500,20
"246790",-52750,18
"230785",2500,2
"265469",-60250,19
"240183",176250,17
"225064",-39250,17
"211076",-55750,11
"288819",-46500,15
"212787",-3750,4
"255420",133250,16
"288414",-9945,15
"230564",108750,16
"299587",-17500,3
"264535",-3600,6
"282064",-93000,20
"283766",-8875,6
"228932",-15000,8
"210671",-42000,8
"270896",-2500,3
"219781",34000,14
"226159",51250,16
"278207",-18750,4
"216051",-5750,2
"230245",130750,9
"271053",46250,16
"246138",-6250,1
"288916",5500,12
"241862",-6250,1
"282956",68750,5
"251095",12000,3
"264435",-6250,1
"264029",-59500,20
"262879",-49000,19
"297233",-136000,23
"215087",-40250,20
"248787",-21750,20
"228761",-32000,20
"260701",16500,18
"259613",3500,20
"295730",-5750,17
"231593",-21250,18
"268450",-33250,18
"205930",-35500,15
"216446",-9955,12
"271502",-9395,12
"223269",33000,11
"210615",-49600,14
"297983",10250,12
"253572",-56250,12
"234382",-54750,12
"238279",164000,10
"279123",58250,10
"285844",11000,9
"224084",-34750,9
"213883",41000,8
"263071",-9875,9
"257226",109000,8
"288789",135000,7
"268757",-22250,9
"290198",12250,7
"237185",26500,7
"278775",3750,7
"272898",110000,6
"277913",2000,5
"298523",-9125,5
"226668",-1750,6
"249715",-49500,18
"204011",-8500,17
"229822",70500,15
"225742",-20250,16
"224078",-49725,17
"213704",-7250,4
"283123",14000,4
"275255",-16000,3
"200572",102500,3
"245549",-7500,2
"297657",-12500,2
"225528",-3000,2
"265802",-5000,1
"240165",43750,1
"276281",-6250,1
"216571",23250,1
"243678",6750,1
"221878",500,1
"210126",-6250,1
"243073",-31000,7
"264562",23750,3
"230957",10000,2
"257196",-6250,1
"261282",-49000,18
"241107",-47775,18
"201995",350,2
"208504",26250,1
"222597",-6250,1
"295776",-2500,1
"228604",-6250,1
"288990",-6250,1
"230385",-10000,2
"267464",-6250,1
"267232",4000,10
"213814",-6250,1
"208639",-34000,9
"220486",176000,16
"289667",-9655,15
"293357",-34500,8
"226494",-46250,9
"280348",9500,6
"277605",60000,1
"250472",-6250,1
"214532",-56750,22
"237481",14200,13
"263815",-16500,5
"214252",-6250,1
"229049",-6250,1
"275654",0,1
"278095",-7000,6
"258266",-1250,1
"245682",-20000,4
"247335",-6250,1
"257831",-3500,2
"287563",-49000,19
"226729",-12500,2
"293903",-25000,13
"241655",-15750,7
"236843",-6250,1
"281453",-3750,1
"226992",-6500,9
"205449",0,1
"238330",-3000,1
"200643",-6250,1
"292400",111250,9
"282886",-32500,18
"202401",-40500,17
"268985",127500,8
"294091",-32000,8
"209642",22250,7
"264409",-40000,7
"239149",-9500,6
"296294",-22500,6
"264808",50250,5
"203661",8000,5
"264274",6250,5
"281355",-16250,5
"280007",-29500,5
"294710",-31250,5
"224089",-11250,2
"256751",-8750,2
"223037",96500,1
"260267",-3250,1
"270593",-6250,1
"294413",-6250,1
"236784",-3750,1
"244548",16250,1
"231212",-43750,18
"240324",24500,17
"278443",-6000,4
"252123",-26250,17
"266067",-45250,14
"214752",94500,13
"276247",80750,11
"262327",20750,9
"272722",-40250,7
"273984",-12250,12
"293784",-55250,14
"226232",8750,8
"282756",-40750,7
"214373",-9625,5
"212704",-49500,15
"252743",-7200,9
"288652",67500,7
"255029",-38500,14
"263811",-87000,18
"251182",-49775,20
"257371",38250,16
"273727",7500,5
"221184",-68000,21
"203449",-40750,16
"280069",-5500,9
"217953",-49875,15
"289708",-63750,15
"249330",-99660,20
"204693",-9825,10
"204135",-44000,13
"249633",-16750,12
"228233",160000,20
"200506",-38500,14
"220958",-30000,6
"241016",37250,16
"263624",-31250,5
"212018",14000,4
"296302",0,4
"235958",-25000,4
"290495",80750,3
"230827",-15750,3
"278379",-18750,3
"251736",-8750,3
"295420",-12500,2
"262546",-12500,2
"277509",-37500,7
"223008",-37500,6
"267101",-31250,5
"254162",-9500,4
"206933",146750,18
"282571",5250,10
"256322",-29250,10
"237301",-6250,1
"213822",-6250,1
"225904",81000,16
"290796",-47750,17
"273132",22250,9
"282769",-6250,1
"221400",19500,1
"237986",1250,1
"293150",-19500,7
"273268",138000,17
"239568",253000,14
"256603",1250,14
"238334",-8000,2
"239348",-61250,12
"278314",103250,2
"267883",523250,18
"220782",58500,19
"245766",55500,14
"291070",-3000,15
"285132",-48000,16
"297670",33250,15
"249626",-23250,5
"258041",-31750,17
"279863",4500,7
"281137",77750,11
"261386",-15250,3
"221439",15400,3
"294584",25500,2
"232624",-26250,7
"209749",-20000,7
"212461",-6250,1
"204171",-6250,1
"205832",-29250,6
"266479",-63250,16
"291879",-70000,19
"233289",-5890,15
"289210",-9810,14
"221930",-24750,15
"278941",-8350,3
"274661",-6250,1
"236138",-4000,1
"203975",-1750,10
"257850",-11000,8
"242025",-3000,14
"291573",-38000,8
"262483",-50250,11
"267911",-30500,6
"244330",43500,10
"279547",-32500,6
"202976",64000,13
"200570",4250,9
"279375",63250,21
"202976",57750,14
"200570",250,10
"uid","profit","round"
"214182",-4000,1
"226635",-6250,1
"206636",-6250,1
"243724",-6250,1
"297577",-6250,1
"281652",-6250,1
"266471",-6250,1
"267587",18750,1
"233899",19500,1
"249499",-6250,1
"294617",-6250,1
"220477",-5500,1
"234824",-6250,1
"229219",-6250,1
"242271",-1250,1
"229721",-6250,1
"273232",-6250,1
"283266",-6250,1
"279752",-1250,1
"217786",-6250,1
"249106",3750,1
"226635",-4500,2
"297452",133750,1
"206636",-7500,2
"222378",-3000,1
"243724",-12500,2
"266560",-6250,1
"297577",-11750,2
"213637",-6250,1
"281652",-12500,2
"244341",-6250,1
"266471",-6250,2
"256512",-6250,1
"207697",-6250,1
"211114",-6250,1
"249499",-12500,2
"225560",-6250,1
"294617",-12500,2
"223016",5750,1
"207575",-6250,1
"234824",-12500,2
"206432",-6250,1
"229219",-2500,2
"267685",-6250,1
"214182",34750,2
"245900",-6250,1
"229721",-7250,2
"200156",-4500,1
"273232",-7500,2
"276445",-6250,1
"283266",-12500,2
"203303",-6250,1
"233899",13250,2
"268211",-6250,1
"217786",-12500,2
"242572",9750,1
"248799",-6250,1
"206636",-8750,3
"279234",10250,1
"243724",-18750,3
"267587",12500,2
"283548",-6250,1
"266560",-7500,2
"273511",-6250,1
"213637",1250,2
"281652",-18750,3
"291592",5000,1
"244341",-12500,2
"206428",12500,1
"256512",-7500,2
"279941",-5500,1
"207697",-9250,2
"242418",-6250,1
"279752",-3750,2
"211114",-12500,2
"220477",-11750,2
"249499",-12500,3
"290815",23750,1
"225560",-7500,2
"294617",-18750,3
"242271",4000,2
"207575",17500,2
"234824",27500,3
"206432",-12500,2
"267685",-7500,2
"297577",-16750,3
"245900",-4800,2
"273232",-8750,3
"276445",-12500,2
"283266",-15750,3
"203303",-12500,2
"233899",7000,3
"249106",2500,2
"268211",-12500,2
"217786",-16500,3
"266471",-12500,3
"226635",-5750,3
"248799",-12500,2
"297452",127500,2
"206636",-9375,4
"222378",-6750,2
"243724",-25000,4
"267587",8750,3
"283548",-7200,2
"273511",-8000,2
"281652",-25000,4
"244341",-18750,3
"214182",31000,3
"256512",-8750,3
"200156",-10750,2
"242418",-9500,2
"211114",78750,3
"220477",-18000,3
"229219",-8750,3
"225560",-8750,3
"294617",-25000,4
"223016",1000,2
"206432",-18750,3
"267685",-8750,3
"213637",-4250,3
"229721",-8500,3
"242572",6000,2
"206428",6250,2
"273232",-9375,4
"276445",-18750,3
"266560",-10000,3
"207697",-15500,3
"203303",-13750,3
"233899",750,4
"268211",-18750,3
"291592",6250,2
"249499",-17250,4
"279941",-11750,2
"266471",-18750,4
"226635",-7000,4
"248799",-18750,3
"297452",191250,3
"279234",4000,2
"206636",-9500,5
"242271",250,3
"279752",-9250,3
"243724",-16250,5
"290815",17500,2
"281652",18750,5
"244341",-1250,4
"256512",-8875,4
"200156",-12000,3
"220477",5750,4
"229219",-15000,4
"283266",-22000,4
"225560",-9375,4
"294617",-31250,5
"234824",26250,4
"249106",27500,3
"207575",11250,3
"297577",-23000,4
"206432",-25000,4
"267685",-6975,4
"245900",-6050,3
"229721",-9750,4
"217786",-5750,4
"273511",-14250,3
"206428",0,3
"273232",-9500,5
"276445",-8750,4
"207697",-1750,4
"233899",-5500,5
"268211",-25000,4
"279941",-5500,3
"266471",-25000,5
"211114",72500,4
"226635",2750,5
"248799",-21750,4
"267587",2500,4
"279234",-2250,3
"206636",-9625,6
"222378",-8000,3
"283548",-2450,3
"290815",11250,3
"242418",-15750,3
"223016",-5250,3
"214182",24750,4
"213637",-10500,4
"242572",-250,3
"229219",-21250,5
"283266",-28250,5
"266560",-14000,4
"225560",-9430,5
"294617",-37500,6
"207575",5000,4
"203303",-17500,4
"297577",-29250,5
"206432",-29750,5
"243724",8250,6
"245900",-5300,4
"249499",-23500,5
"229721",-9875,5
"244341",-7500,5
"273511",-19250,4
"206428",43250,4
"273232",-9525,6
"291592",0,3
"200156",-2500,4
"233899",-11750,6
"268211",-31250,5
"297452",311250,4
"266471",-30500,6
"242271",-2000,4
"234824",20000,5
"211114",87500,5
"267587",-3750,5
"279234",-8500,4
"206636",-9705,7
"279752",119500,4
"222378",-9250,4
"281652",15000,6
"220477",25500,5
"290815",10000,4
"242418",-22000,4
"223016",-6500,4
"214182",18500,5
"256512",-9500,5
"213637",-16750,5
"217786",-12000,5
"242572",-6500,4
"279941",-11750,4
"229219",-27500,6
"283266",-8000,6
"294617",-43750,7
"249106",28750,4
"207697",4500,5
"207575",-1250,5
"297577",-30500,6
"276445",-10000,5
"226635",-3500,6
"248799",-28000,5
"267685",-8225,5
"249499",-29750,6
"229721",-9950,6
"244341",-13750,6
"291592",-6250,4
"233899",-18000,7
"268211",-37500,6
"234824",13750,6
"267587",-10000,6
"203303",21250,5
"279234",-8900,5
"222378",-9875,5
"283548",-4950,4
"242418",-8250,5
"223016",-5750,5
"214182",13750,6
"256512",-9450,6
"213637",-23000,6
"217786",-18250,6
"242572",-12000,5
"243724",2000,7
"279941",7000,5
"229219",-18000,7
"266560",-20250,5
"225560",-9555,6
"200156",-8750,5
"266471",-36750,7
"294617",-47500,8
"206432",-34750,6
"207575",-7500,6
"226635",-4750,7
"248799",-34250,6
"267685",-5475,6
"242271",-5750,5
"206428",37000,5
"245900",-6550,5
"249499",-16000,7
"229721",-9695,7
"244341",-20000,7
"273511",2000,5
"273232",-9650,7
"279752",118250,5
"281652",9500,7
"291592",62500,5
"220477",19250,6
"297452",306250,5
"233899",-24250,8
"268211",-43750,7
"234824",8750,7
"249106",26250,5
"211114",85000,6
"267587",-16250,7
"206636",-9800,8
"222378",-9950,6
"290815",3750,5
"283266",-14250,7
"213637",-27750,7
"276445",-11750,6
"217786",-22250,7
"243724",13250,8
"266560",-26500,6
"225560",-9680,7
"297577",-5250,7
"200156",-15000,6
"266471",-43000,8
"207697",18250,6
"207575",16250,7
"226635",-6000,8
"248799",-40500,7
"203303",117250,6
"206428",30750,6
"245900",-7800,6
"244341",-16250,8
"273232",-9775,8
"220477",13000,7
"233899",-15500,9
"268211",-45000,8
"242418",-14500,6
"267587",-22500,8
"214182",7500,7
"242572",-18250,6
"279234",-9150,6
"222378",-9995,7
"283548",-6200,5
"290815",-2500,6
"223016",-7000,6
"283266",9500,8
"279752",123250,6
"256512",-9575,7
"291592",56250,6
"273511",-4250,6
"206432",-36000,7
"279941",750,6
"229219",-24250,8
"266560",-21250,7
"225560",-9805,8
"200156",-1250,7
"266471",-49250,9
"242271",0,6
"234824",2500,8
"294617",-53750,9
"249499",-22250,8
"297452",300000,6
"211114",78750,7
"226635",-7250,9
"248799",108250,8
"281652",3250,8
"267685",-6725,7
"206428",24500,7
"245900",-9050,7
"229721",-9790,8
"273232",-9900,9
"220477",6750,8
"217786",-24500,8
"249106",20000,6
"213637",-28000,8
"268211",-46000,9
"242418",-16250,7
"243724",43250,9
"267587",11250,9
"214182",1250,8
"242572",-21000,7
"206636",-9275,9
"283548",-7450,6
"290815",-8750,7
"223016",-8250,7
"276445",-18000,7
"256512",-8710,8
"291592",70000,7
"244341",-18750,9
"297577",-10000,8
"273511",-2500,7
"279941",8250,7
"229219",-30500,9
"207697",13500,7
"207575",12500,8
"225560",-9830,9
"266471",-49875,10
"233899",-21750,10
"234824",-3750,9
"294617",-57250,10
"249499",-28500,9
"297452",323750,7
"203303",113500,7
"211114",72500,8
"226635",-8500,10
"281652",-3000,9
"267685",-7975,8
"206428",18250,8
"245900",-9675,8
"273232",-9975,10
"220477",10500,9
"249106",21250,7
"283266",3250,9
"266560",-25000,8
"200156",-5000,8
"279752",122000,7
"279234",-9775,7
"214182",5000,9
"283548",-8700,7
"290815",-10500,8
"206432",-42250,8
"223016",-9500,8
"276445",-11750,8
"242271",8750,7
